,user_id,item_id,rating,user_rating_cnt,item_rating_cnt
957566,wKgcD1uM1ZA0qTG7IURmAg==,61519,1,3,1114
957568,wKgcD1uM1ZA0qTG7IURmAg==,59022,1,3,9961
957569,wKgcD1uM1ZA0qTG7IURmAg==,59022,-1,3,9961
957620,wKgcD1uj3rY2DHYiSopFAg==,62434,1,30,429
957674,wKgcD1vPOcmM8hrHShMVAg==,64832,-1,3,490
957691,wKgcDV1K+HSWKS+0FiR+Ag==,64152,-1,3,5553
957706,wKgcD1w+RnEiWyjRGbWXAg==,58531,-1,3,1185
957713,wKgcD1w/Wpq6MhWyBFT6Ag==,57900,-1,3,162
957762,wKgcDV1KdOuWKS+0B9yIAg==,64152,1,3,5553
957764,wKgcDV1KdOuWKS+0B9yIAg==,62934,1,3,314
957766,wKgcD1wGOwKbhUh9BZJAAg==,59022,-1,3,9961
957767,wKgcD1wH2jWGGCV+EvaSAg==,48823,1,5,199
957789,wKgcD1wxGRyFVjdFGHpBAg==,64832,1,4,490
957832,wKgcD1xDZsN+/lx+EqkpAg==,64798,1,5,2929
957857,wKgcD1xR01O7pA6PGik1Ag==,58621,1,8,150
957875,wKgcD1xTOKwJK17qDArLAg==,16467,-1,3,80
957887,wKgcD1xXVbYm20N5DbN/Ag==,13365,1,9,2113
957910,wKgcD1y2ABuQem+kBV5/Ag==,43889,1,10,212
957989,wKgcD1yWFF6uuXfsDNFcAg==,61407,1,33,144
957990,wKgcD1yWFF6uuXfsDNFcAg==,62652,1,33,62
957991,wKgcD1yWFF6uuXfsDNFcAg==,17427,1,33,43
958013,wKgcD1z1CBm8fje8B6WSAg==,62587,1,3,3219
958023,wKgcD1z9UVmwWQ/LChmvAg==,63125,1,28,1035
958084,wKgcD1zji25feBtABahTAg==,59787,1,5,197
958175,wKgcDF0TtwNprF1MGjLRAg==,64777,1,6,203
958199,wKgcDF0VuHcJUQgMB2VzAg==,60754,1,3,3527
958202,wKgcDF0XZhWgdV7jDgfMAg==,5021,-1,3,63
958218,wKgcDF0mGXmGhH09FAh0Ag==,63599,1,3,241
958239,wKgcDF0TN7RprF1MC7/GAg==,63256,-1,3,8277
958246,wKgcDV1NIpeR21efBMDKAg==,3928,1,4,908
958284,wKgcDF0uhEitpixCEVCFAg==,58180,-1,4,213
958285,wKgcDF0uhEitpixCEVCFAg==,61296,-1,4,180
958293,wKgcDF0yIkkCJhqvFrsuAg==,64849,-1,3,2539
958390,wKgcDF18VrkH8h20AxQpAg==,61519,1,4,1114
958511,wKgcDF1TqbiG1nwPBy4cAg==,63878,-1,3,4320
958512,wKgcDF1TqbiG1nwPBy4cAg==,46764,-1,3,286
958519,wKgcDV1NtmtaTzqnBbyOAg==,62066,1,3,13086
958569,wKgcDF1lhsirbijFCjswAg==,63900,-1,4,39
958613,wKgcDF1uM2ZP+XhGCqE1Ag==,58817,-1,6,67
958623,wKgcDF2+pOBLBX8rDE/6Ag==,59722,-1,4,39
958689,wKgcDF2BF6yNUAPkBOb2Ag==,28352,1,8,5
958728,wKgcDF2Drbg+0StlCCG9Ag==,10000,-1,3,205
958729,wKgcDF2Drbg+0StlCCG9Ag==,64354,-1,3,1485
958754,wKgcDF2F68spDm/uCOv7Ag==,64749,-1,3,907
958801,wKgcDF2bEiOzdj/qAwdDAg==,59783,-1,3,132
958802,wKgcDF2H1mGlgzCFGX8/Ag==,62053,-1,3,1485
958825,wKgcDF2XbfV4UXmsC87VAg==,62120,1,6,432
958828,wKgcDF2SR7oSAW9bDrDxAg==,8177,1,3,39
958841,wKgcDF2pExwccBC4EEiYAg==,23425,1,4,941
958889,wKgcDV1PNFlf6yedETjXAg==,62066,1,3,13086
958890,wKgcDV1PNFlf6yedETjXAg==,63401,1,3,7096
958921,wKgcDF2xnMQysVmJDBbHAg==,64849,-1,6,2539
958940,wKgcDV1PpsiMXXufAyhCAg==,59242,-1,3,30
959008,wKgcDF3B0FcqWV5lD0KHAg==,64777,1,3,203
959009,wKgcDF3B0FcqWV5lD0KHAg==,64758,1,3,311
959057,wKgcDF3JSWSiuQlIDf70Ag==,62415,1,8,80
959058,wKgcDF3JSWSiuQlIDf70Ag==,64681,1,8,601
959109,wKgcDF3WnqNT3XGKE3I9Ag==,64165,1,10,1781
959113,wKgcDF3QGPpnShQXFhKDAg==,6979,1,3,54
959130,wKgcDF3aymwQQn0SCbTzAg==,57529,1,3,14
959170,wKgcDV1QQpYqanusE6oXAg==,42388,-1,3,1722
959171,wKgcDV1QQpYqanusE6oXAg==,59100,1,3,2088
959174,wKgcDV1QQpYqanusE6oXAg==,59100,-1,3,2088
959238,wKgcDF3fvLhfGUFbEYBzAg==,62131,-1,3,585
959244,wKgcDF3kEeV35APEFsprAg==,59944,1,5,3123
959247,wKgcDF3kk980/0lzBPygAg==,62387,1,66,168
959265,wKgcDF3nwQUIgB+vEfOJAg==,59022,1,3,9961
959267,wKgcDF3pGuYZq0mhA1/0Ag==,63898,1,6,583
959284,wKgcDF3spfMjd0OTCGGHAg==,62066,-1,4,13086
959314,wKgcDF3xzciDfmXABc7UAg==,59872,-1,3,81
959330,wKgcDF4+42kUWRyTHkQ8Ag==,63642,-1,3,3099
959381,wKgcDF45+3qYH0bCGdzRAg==,63959,1,3,2488
959397,wKgcDF470loLQz73C2fBAg==,62570,-1,3,983
959412,wKgcDF47wYG5Tj70BRUUAg==,61064,-1,4,558
959422,wKgcDF48iO+5Tj70DhddAg==,64165,-1,3,1781
959423,wKgcDF48iO+5Tj70DhddAg==,64165,1,3,1781
959484,wKgcDV1RuM60+lJcBVCaAg==,62066,1,3,13086
959503,wKgcDF4GUHateRBXDL34Ag==,13581,1,3,1345
959535,wKgcDV1S8mNHUyOzBEieAg==,64175,1,16,597
959536,wKgcDV1S8mNHUyOzBEieAg==,64189,1,16,757
959537,wKgcDV1S8mNHUyOzBEieAg==,64180,1,16,1895
959538,wKgcDV1S8mNHUyOzBEieAg==,63762,1,16,831
959628,wKgcDF4Ny9obHX24BYUQAg==,62559,1,3,65
959653,wKgcDF4P+etDaHQHAx4ZAg==,62131,-1,3,585
959673,wKgcDF4UxgBn5ANPG5qNAg==,63854,1,15,691
959721,wKgcDF4XksUKJQHWKVz+Ag==,14809,-1,3,620
959725,wKgcDF4Y6HcIbi4gKGaEAg==,59674,1,3,596
959729,wKgcDF4auF0a8F7LB2muAg==,57933,-1,3,94
959730,wKgcDF4auF0a8F7LB2muAg==,41566,1,3,172
959803,wKgcDF4cssdpTFjSBH9YAg==,64330,1,3,308
959804,wKgcDF4cssdpTFjSBH9YAg==,64076,1,3,386
959842,wKgcDF4lgkRPU1bpC7hTAg==,64847,1,4,286
959886,wKgcDF4m5rGq8GPhFdHGAg==,63120,1,3,324
959892,wKgcDF4oI5K8RmvYE2T0Ag==,62445,1,3,11979
959918,wKgcDF4qth2BykokBzEnAg==,58326,-1,4,177
959941,wKgcDF4sFe2LAURJCnPNAg==,19745,-1,9,1083
959973,wKgcDF4tUU0EXzg4CewiAg==,59090,-1,3,568
960326,wKgcDV1W6Ie13ATmBGgZAg==,62066,-1,5,13086
960328,wKgcDV1W6Ie13ATmBGgZAg==,62066,1,5,13086
960329,wKgcDV1W6Ie13ATmBGgZAg==,63401,1,5,7096
960564,wKgcDF5D+yMEv1Z9CuSSAg==,61650,1,9,55
960583,wKgcDF5E6sQXEUELCmYmAg==,61815,1,5,90
960615,wKgcDF5FF/kJpEEJD8VpAg==,64290,1,3,1201
960666,wKgcDF5IEnS0Uh0HG6NAAg==,62207,-1,3,259
960703,wKgcDF5MyUk/MTNNB9ZgAg==,63761,-1,3,436
960786,wKgcDF5RCyyoWhviEPiaAg==,64758,1,4,311
960787,wKgcDF5P9BaMeSUPFyzuAg==,9451,-1,3,194
960788,wKgcDF5P9BaMeSUPFyzuAg==,9451,1,3,194
960888,wKgcDV1YONhz1UasDohVAg==,62066,1,3,13086
961425,wKgcDF5h9MCnBW/JCnQoAg==,63312,-1,3,446
961435,wKgcDF5hXONvtTjiKEEXAg==,61927,-1,3,60
961600,wKgcDF5kk7SpLWmwBao2Ag==,60159,1,3,55
961643,wKgcDF5mMRwdQhSMBkUiAg==,18647,-1,3,77
961827,wKgcDV1dCXxm6nV3CrfGAg==,63831,1,4,580
961828,wKgcDV1dCXxm6nV3CrfGAg==,62875,1,4,189
961829,wKgcDV1dCXxm6nV3CrfGAg==,57319,1,4,56
961830,wKgcDV1dCXxm6nV3CrfGAg==,62610,1,4,483
962204,wKgcDV1ehmAEIjqXBC/dAg==,63401,-1,4,7096
962395,wKgcDF6B07h6+iUPA2hhAg==,20882,1,6,496
962397,wKgcDF6B07h6+iUPA2hhAg==,21745,1,6,531
962398,wKgcDF6B07h6+iUPA2hhAg==,63120,1,6,324
962605,wKgcDFrhwsozNBLHAx++Ag==,24203,1,27,8
962609,wKgcDFri0pdW2At8FB9pAg==,59898,-1,5,77
962616,wKgcDFrkgAaZs2n0C5EJAg==,59764,1,7,230
962645,wKgcDFrnZ3Aj2R/aAxJ6Ag==,61040,-1,4,58
962662,wKgcDFrrwxqAvQHLD81dAg==,61539,-1,16,166
962663,wKgcDFrrwxqAvQHLD81dAg==,41025,-1,16,49
962668,wKgcDFruC6WAvQHLOIBPAg==,62147,-1,3,276
962682,wKgcDFryf7sfEhjpEkCoAg==,62131,1,3,585
962695,wKgcDFsUV4ydlmSoL1qjAg==,63762,1,37,831
962696,wKgcDFsUV4ydlmSoL1qjAg==,63404,1,37,120
962697,wKgcDFsUV4ydlmSoL1qjAg==,60159,1,37,55
962699,wKgcDFsUsiSbsGSnJqCuAg==,59100,-1,3,2088
962705,wKgcDFsAKOF7LllKLPD6Ag==,62585,1,5,2653
962710,wKgcDFsb+AEit3m4ELYZAg==,64849,1,3,2539
962721,wKgcDFsigGWkJSO1AwnqAg==,61167,1,3,103
962739,wKgcDFtbZRRZC00GA++zAg==,61713,1,3,295
962759,wKgcDFtwenhYsTWwBtWGAg==,61622,1,3,195
962797,wKgcDFulN20dzGkcdVDvAg==,64798,-1,3,2929
962843,wKgcDFv/kmoqPR8yBUj5Ag==,64849,1,4,2539
962851,wKgcDFvDVVQUz3fgFw8bAg==,59824,1,6,386
962859,wKgcDFvfJoGz31SaEQMDAg==,34365,-1,3,140
962919,wKgcDFwFQK5OGBopEKeKAg==,59661,-1,3,591
962931,wKgcDV1ivDoUixiIEOJLAg==,63854,1,5,691
962932,wKgcDV1ivDoUixiIEOJLAg==,62826,1,5,99
962935,wKgcDV1ivDoUixiIEOJLAg==,58410,1,5,432
962936,wKgcDV1ivDoUixiIEOJLAg==,61319,1,5,447
962984,wKgcDFwqKsEvY1QSEwzkAg==,64649,1,4,51968
962986,wKgcDFwqTBQvY1QSGCi3Ag==,61798,1,73,638
962995,wKgcDFx+X+mj3Xi3DGKfAg==,64165,-1,3,1781
963198,wKgcDFz4CJWz2kRYCfTqAg==,15710,1,4,160
963208,wKgcDFzIRXO/cGzZDhBAAg==,62053,-1,4,1485
963228,wKgcDFzcNn8ttGtEB+riAg==,23273,-1,3,437
963229,wKgcDFzcNn8ttGtEB+riAg==,23273,1,3,437
963234,wKgcDFzo/AC5JE2KBlNJAg==,59221,1,3,50
963249,wKgcDFztekAsfDr2FJWrAg==,64165,1,3,1781
963250,wKgcDFzlZ7xz2GCHFOc4Ag==,3976,-1,3,285
963251,wKgcDFzlZ7xz2GCHFOc4Ag==,10887,-1,3,18
963324,wKgcDV0FQOEruh3BBWuOAg==,57862,1,3,54
963341,wKgcDV0rWUbAlkBEDWtFAg==,64749,-1,5,907
963343,wKgcDV0sktVCuR7fD+NoAg==,32950,-1,16,127
963372,wKgcDV10DAEdrQYXESwCAg==,63854,-1,3,691
963373,wKgcDV10yiJHD1dEBOrCAg==,63401,1,4,7096
963379,wKgcDV1RLNgXplJiCeouAg==,64165,1,4,1781
963381,wKgcDV1S8mNHUyOzBEieAg==,64832,1,16,490
963424,wKgcDV1YQ61hzUapBj3FAg==,61798,1,4,638
963443,wKgcDV1g3HWUnUsSBePmAg==,44245,1,7,334
963451,wKgcDV1i238grxiKEmPKAg==,64798,-1,4,2929
963517,wKgcDV25dsOfOwkUDmhTAg==,48284,-1,7,85
963529,wKgcDV2+wRNrwjpSDO1rAg==,62934,1,3,314
963554,wKgcDV2BuYuRpUSTBZenAg==,61491,1,3,88
963594,wKgcDV1mxvpa7mO7DMcpAg==,61836,-1,3,2902
963595,wKgcDV1mxvpa7mO7DMcpAg==,61836,1,3,2902
963600,wKgcDV2aJmd9bkZ7A8itAg==,61740,1,5,171
963601,wKgcDV2MzjoqQjx+DAbOAg==,64076,1,77,386
963606,wKgcDV2MzjoqQjx+DAbOAg==,59242,1,77,30
963608,wKgcDV2MzjoqQjx+DAbOAg==,64832,1,77,490
963609,wKgcDV2MzjoqQjx+DAbOAg==,57455,1,77,150
963610,wKgcDV2MzjoqQjx+DAbOAg==,12285,1,77,28
963611,wKgcDV2MzjoqQjx+DAbOAg==,37086,1,77,39
963615,wKgcDV2au8p7uwgRBF9CAg==,15565,-1,3,776
963624,wKgcDV2bdshebQ4rBbOvAg==,64269,1,3,528
963626,wKgcDV2X5mp2GkciBABDAg==,62449,1,3,194
963688,wKgcDV2ttpwvhn3eA1DYAg==,10128,-1,3,334
963716,wKgcDV2va1YCoSmKHLnJAg==,64832,1,3,490
963738,wKgcDV3+dtB2oANJGwjmAg==,63599,-1,3,241
963795,wKgcDV1o/GqoK16hBEsMAg==,64180,1,3,1895
963798,wKgcDV3H+eqW3B/+DKBRAg==,64335,1,14,422
963835,wKgcDV3IJcyirSAAEOJaAg==,63854,1,3,691
963838,wKgcDV3MSdU8GkPWHgKcAg==,64268,-1,3,575
963845,wKgcDV3IOoCRJR/9D3/RAg==,57821,1,9,155
963846,wKgcDV3IOoCRJR/9D3/RAg==,6674,-1,9,32
963859,wKgcDV3TAJthdkhsGxrEAg==,21885,-1,3,32
963874,wKgcDV3VCriU/yvRDQ5kAg==,59970,-1,4,165
963889,wKgcDV3X0fSk1AcGBDH5Ag==,64832,1,4,490
963890,wKgcDV3X0fSk1AcGBDH5Ag==,64832,-1,4,490
963920,wKgcDV3dWvmMfD/eFdfAAg==,9810,1,12,113
963967,wKgcDV3qVRwbbnRoA8NIAg==,64490,1,21,865
963968,wKgcDV3qVRwbbnRoA8NIAg==,64437,1,21,280
964011,wKgcDV4+T2VQCSyzB2WHAg==,61798,-1,3,638
964099,wKgcDV49C5R4WD8jCmqHAg==,61519,-1,4,1114
964182,wKgcDV4HouS7OXCuHsHnAg==,61713,1,4,295
964232,wKgcDV4UxhGwRULZICCkAg==,62651,1,6,73
964270,wKgcDV4cv2RXjBb9BA2OAg==,59022,1,3,9961
964299,wKgcDV4kkKotJSq2BZsgAg==,47204,-1,3,170
964303,wKgcDV4iH/0fLn1XKIrKAg==,63762,-1,3,831
964451,wKgcDV4wdxxfUFBFDPzSAg==,64075,1,3,2574
964459,wKgcDV4xTBiAvEFpDuKXAg==,17487,-1,3,136
964495,wKgcDV4y2B60GGLkBALEAg==,63830,-1,5,7458
964526,wKgcDVrh1f8DJ0z2A234Ag==,60363,1,4,7
964529,wKgcDVrh/kyvPEYCBOqPAg==,59532,-1,3,8649
964530,wKgcDVrh/kyvPEYCBOqPAg==,59532,1,3,8649
964541,wKgcDV5/spEhglV8GzMWAg==,59022,1,3,9961
964557,wKgcDV5+oSWXPA3KDuZVAg==,59718,1,5,364
964569,wKgcDVrh9bqrSkYABAaRAg==,3859,-1,4,310
964572,wKgcDVrh9bqrSkYABAaRAg==,62650,1,4,146
964583,wKgcDV51mWY6yF+0BnmBAg==,64494,1,3,2906
964585,wKgcDVri2cE+cR7VBTg8Ag==,61836,1,8,2902
964586,wKgcDVri2cE+cR7VBTg8Ag==,61836,-1,8,2902
964596,wKgcDV52dEpA5l+1J6LjAg==,64849,-1,5,2539
964694,wKgcDV55LGdexHe/C3OsAg==,62066,-1,3,13086
964742,wKgcDVrixD9JAB7bCANLAg==,19745,1,5,1083
964746,wKgcDVriz5lJAB7bCRnwAg==,17425,1,5,31
964747,wKgcDVriz5lJAB7bCRnwAg==,61702,1,5,1002
964748,wKgcDVriz5lJAB7bCRnwAg==,47425,1,5,76
964809,wKgcDV589LxCJDgGBIS7Ag==,62574,1,4,563
964842,wKgcDV5BXCp3VA++CG7xAg==,64777,1,5,203
964861,wKgcDV5DkQQ+5QZ5CO2yAg==,63401,-1,3,7096
964869,wKgcDV5FL1E40WH/BUbXAg==,63256,1,4,8277
964888,wKgcDV5IL7RMf2zjFs9/Ag==,37865,1,5,151
964890,wKgcDV5IL7RMf2zjFs9/Ag==,8714,1,5,56
964891,wKgcDV5IL7RMf2zjFs9/Ag==,60655,1,5,361
964898,wKgcDV5GZAhuw3KXBSaxAg==,61843,-1,3,233
964921,wKgcDV5HmfhSdWzkCQzeAg==,64123,-1,3,752
964922,wKgcDV5HmfhSdWzkCQzeAg==,64354,-1,3,1485
964928,wKgcDV5MDvIn60r2FobZAg==,9810,-1,3,113
964929,wKgcDV5MDvIn60r2FobZAg==,9816,-1,3,133
964970,wKgcDVrkMg4I839PB9bxAg==,59191,1,14,38
965067,wKgcDV5ZCDENOyvlDtSVAg==,63329,-1,4,467
965085,wKgcDVrkov0GUH9ODC84Ag==,64152,-1,5,5553
965112,wKgcDVrm+c4cBDz4CkS/Ag==,59761,1,3,1407
965176,wKgcDV5b7wGTPUTkHES8Ag==,62445,-1,3,11979
965177,wKgcDV5b7wGTPUTkHES8Ag==,60541,-1,3,937
965213,wKgcDV5cE6pr+kTfCmLuAg==,63136,1,14,2052
965277,wKgcDV5e2+qbpGdEKQ0uAg==,64649,-1,3,51968
965278,wKgcDV5e2+qbpGdEKQ0uAg==,64649,1,3,51968
965279,wKgcDV5e2+qbpGdEKQ0uAg==,62445,-1,3,11979
965324,wKgcDV5egG2PGmdCHIqRAg==,64140,1,5,457
965325,wKgcDV5egG2PGmdCHIqRAg==,64550,1,5,620
965326,wKgcDV5egG2PGmdCHIqRAg==,64437,1,5,280
965327,wKgcDV5egG2PGmdCHIqRAg==,64570,1,5,737
965395,wKgcDVrr5MdoSzl6A3TjAg==,17527,-1,3,118
965515,wKgcDVrtU38NuxiGBYmKAg==,64109,1,27,352
965643,wKgcDVryClaMAHFaDEujAg==,11626,-1,3,1542
965708,wKgcDV5o1L4G01clCdRnAg==,59619,-1,3,439
965728,wKgcDVs0ajoqWEB4AxhQAg==,61836,1,3,2902
965851,wKgcDVsDEp2BhS3ZCJxbAg==,64097,1,3,486
966001,wKgcDV5taUEdMzyiIIJJAg==,62148,1,3,283
966002,wKgcDV5taUEdMzyiIIJJAg==,21347,-1,3,422
966065,wKgcDVsRkr4D+WpVAw77Ag==,62651,1,3,73
966066,wKgcDVsRkr4D+WpVAw77Ag==,63724,1,3,129
966067,wKgcDVsRkr4D+WpVAw77Ag==,60047,1,3,20
966132,wKgcDVsWY4CV+kfJCDoLAg==,41566,-1,3,172
966164,wKgcDVscLS99M0+lD7lzAg==,63583,1,3,1585
966261,wKgcDV5zZp8hDArtA9zkAg==,61773,-1,6,54
966338,wKgcDV6ByKESIWH4BU7XAg==,64649,-1,3,51968
966380,wKgcDVrkH20N0n9RCAC5Ag==,42388,1,3,1722
966381,wKgcDVrkH20N0n9RCAC5Ag==,59100,-1,3,2088
966385,wKgcDVri2cE+cR7VBTg8Ag==,19966,1,8,230
966415,wKgcDVt6bgJIeWOYBBCrAg==,62066,1,3,13086
966416,wKgcDVt6bgJIeWOYBBCrAg==,62066,-1,3,13086
966419,wKgcDVt6bgJIeWOYBBCrAg==,63401,1,3,7096
966425,wKgcDVtE78BXPBzoCHlFAg==,17785,-1,3,801
966445,wKgcDVrommEM1R2ABbH6Ag==,59764,1,13,230
966446,wKgcDVrt1BcG0hiDCEToAg==,64228,1,32,743
966449,wKgcDVrpsTdSEns/CNUcAg==,5119,1,3,303
966453,wKgcDVrtU38NuxiGBYmKAg==,64832,-1,27,490
966486,wKgcDVsKMcC/eGqtAyzuAg==,5165,1,3,179
966488,wKgcDVsKMcC/eGqtAyzuAg==,5166,-1,3,52
966514,wKgcDVtWhIiro0hBFxH8Ag==,59505,-1,6,284
966574,wKgcDVtPUfkgqmLaDkeqAg==,62120,1,10,432
966638,wKgcDVuAUIOGeGgbFSkSAg==,63642,-1,4,3099
966663,wKgcDVuTqj6RRBnJBVUGAg==,64165,1,3,1781
966676,wKgcDVuYAcaA/DZtEE3gAg==,63599,1,67,241
966709,wKgcDVvZmSypb24BAw5dAg==,64849,1,3,2539
966729,wKgcDVve7ldctgTUDtTqAg==,14407,1,4,15
966730,wKgcDVve7ldctgTUDtTqAg==,44642,-1,4,39
966744,wKgcDVwHuC0l2CbCCDdFAg==,64798,1,3,2929
966762,wKgcDVw6XumcIlvrHRfwAg==,57954,-1,3,281
966763,wKgcDVwb9d69+39YDtr9Ag==,64075,1,5,2574
966774,wKgcDVu/cve07EO1EkmiAg==,61251,1,4,156
966775,wKgcDVu/cve07EO1EkmiAg==,59918,1,4,192
966776,wKgcDVu/cve07EO1EkmiAg==,58843,1,4,43
966777,wKgcDVu/cve07EO1EkmiAg==,59988,1,4,52
966789,wKgcDVu3jXG8KAkfBOXmAg==,59645,1,3,15
966790,wKgcDVu3jXG8KAkfBOXmAg==,64180,-1,3,1895
966797,wKgcDVx2ydlWjCeRD6qhAg==,19745,1,3,1083
966801,wKgcDVx5I5vA/UkGC1gdAg==,62862,-1,5,98
966835,wKgcDVxpu1VAlQ4ZG+jRAg==,6786,1,4,167
966836,wKgcDVxpu1VAlQ4ZG+jRAg==,34365,1,4,140
966837,wKgcDVxpu1VAlQ4ZG+jRAg==,58674,1,4,29
966844,wKgcDVxvxaihRlcgBN2GAg==,64165,-1,3,1781
966861,wKgcDVyOBXlD+UYCBoI3Ag==,64354,1,4,1485
966868,wKgcDVyRR2t64EDwD1qkAg==,64847,1,7,286
966889,wKgcDVyt49whrnveDfVqAg==,11626,-1,3,1542
966899,wKgcDVygg0YNuy0gB2ZPAg==,62934,1,4,314
966900,wKgcDVygg0YNuy0gB2ZPAg==,63999,1,4,463
966926,wKgcDVzJvbg9dRxtCzdKAg==,59462,-1,77,228
966928,wKgcDVzJvbg9dRxtCzdKAg==,60558,-1,77,301
966933,wKgcDVzJvbg9dRxtCzdKAg==,63599,1,77,241
966965,wKgcDVzTKalAlXYoC6WHAg==,57475,1,3,541
967002,wKgcDl0H9q9wdxksFLArAg==,60754,-1,4,3527
967042,wKgcDl008nACrQFWG7uaAg==,5125,1,5,122
967068,wKgcDl0knfgEWkdpDSQvAg==,59661,1,3,591
967093,wKgcDl0UcgFekkDhA0EfAg==,64165,1,4,1781
967109,wKgcDl0oj5k0gULGDHq2Ag==,64750,1,4,1168
967114,wKgcDl0osFRCukLIFXDPAg==,60754,-1,3,3527
967151,wKgcDl15baCy2Gd3EHJYAg==,63999,1,3,463
967162,wKgcDl18JYdO6nmyHc3oAg==,63260,1,3,470
967175,wKgcDl1C/dQ6yCMZDcgRAg==,61607,-1,4,387
967176,wKgcDl1C/dQ6yCMZDcgRAg==,63329,-1,4,467
967181,wKgcDl1KmeO2qiT4AyfuAg==,62053,1,3,1485
967184,wKgcDl1KmeO2qiT4AyfuAg==,61713,1,3,295
967229,wKgcDl1pYbSCm3nuEioDAg==,63702,1,3,111
967232,wKgcDVvAnxu37yRtDP+1Ag==,63621,1,20,196
967233,wKgcDVvAnxu37yRtDP+1Ag==,63683,1,20,99
967234,wKgcDVvAnxu37yRtDP+1Ag==,58894,1,20,101
967235,wKgcDVvAnxu37yRtDP+1Ag==,63599,1,20,241
967252,wKgcDl1wIlsM0VskEziWAg==,63142,1,28,483
967266,wKgcDl2//U6cdXd+C5lwAg==,63381,-1,3,160
967267,wKgcDl2//U6cdXd+C5lwAg==,58211,-1,3,241
967268,wKgcDVvDLhFeTWvsCfDbAg==,64188,1,3,4087
967275,wKgcDl20EgaTTG22Cjo7Ag==,62445,1,3,11979
967286,wKgcDl26WVCfMVPgBDjZAg==,62800,1,6,1486
967287,wKgcDl26WVCfMVPgBDjZAg==,62800,-1,6,1486
967316,wKgcDl2HhOA/7moWEbP/Ag==,63129,-1,3,351
967317,wKgcDl2LEepayiIRBlS5Ag==,64354,1,3,1485
967337,wKgcDl2PuBBAFVErF8EEAg==,63334,1,5,104
967347,wKgcDl2YrZ89xhgtA7D1Ag==,64649,-1,3,51968
967367,wKgcDVvMwO9kgBPaDLd3Ag==,40425,-1,3,1281
967368,wKgcDVvMwO9kgBPaDLd3Ag==,19745,1,3,1083
967369,wKgcDVvMwO9kgBPaDLd3Ag==,19745,-1,3,1083
967379,wKgcDl2jQYwn6V4OEIfYAg==,6768,1,4,1110
967392,wKgcDl2nTf2sFGPaCvPfAg==,59619,1,3,439
967393,wKgcDl2nTf2sFGPaCvPfAg==,59619,-1,3,439
967413,wKgcDl2sg6g4B1+XDuvJAg==,59022,-1,3,9961
967443,wKgcDl3+RIUDLza+EanSAg==,9677,-1,4,279
967447,wKgcDl3+YeYRwDbBF7F8Ag==,42386,-1,3,236
967448,wKgcDl32MvcmdXJpERt0Ag==,12345,-1,3,288
967449,wKgcDl32NDwtiHJqDkj0Ag==,63214,1,3,30
967458,wKgcDl3/uJMrwlnIEEZYAg==,64750,1,3,1168
967459,wKgcDl3/uJMrwlnIEEZYAg==,60224,-1,3,1354
967462,wKgcDl300T1lHjnkDE3sAg==,61164,1,3,894
967479,wKgcDl38h+eMzyYeCyxBAg==,22965,1,3,9304
967489,wKgcDl35yLgkT1pgBCQHAg==,47243,-1,28,40
967509,wKgcDl3FRnK2ZFJaBZD7Ag==,64749,1,4,907
967510,wKgcDl3FTLYM+1JeDKdSAg==,42386,1,9,236
967552,wKgcDl3QEMMXoXjCCROUAg==,64749,-1,4,907
967562,wKgcDl3QzPBW6TFLBKR8Ag==,63762,-1,3,831
967638,wKgcDVvgnAA3p2QNFlE/Ag==,13365,1,3,2113
967656,wKgcDl3sKUQ4dg+dChbwAg==,64165,1,6,1781
967670,wKgcDl41CFVZAiz0BgCcAg==,63762,1,3,831
967671,wKgcDl41CFVZAiz0BgCcAg==,61064,-1,3,558
967672,wKgcDl41CFVZAiz0BgCcAg==,61702,-1,3,1002
967719,wKgcDl40BQsOQkehA4N9Ag==,64798,-1,3,2929
967773,wKgcDVvwNVu1yW3vDBk0Ag==,59090,1,4,568
967786,wKgcDl4D3sZs7C21D421Ag==,64189,1,5,757
967849,wKgcDl4PffpP3V9oA9NWAg==,60735,1,3,11177
967877,wKgcDl4UH715swoBCBCgAg==,64750,-1,3,1168
967881,wKgcDl4Uapl5swoBEe75Ag==,61793,-1,4,169
967882,wKgcDl4UgA1XegnvB6UZAg==,62397,1,10,203
967884,wKgcDl4UgA1XegnvB6UZAg==,22866,-1,10,103
967887,wKgcDl4UgA1XegnvB6UZAg==,9183,1,10,364
967969,wKgcDVw8VydS83jECMKIAg==,57647,1,3,137
967970,wKgcDVw8VydS83jECMKIAg==,13308,1,3,140
968005,wKgcDl4gf5GA1C+OBKPbAg==,62445,1,4,11979
968035,wKgcDl4d8q8ZW36zG6zzAg==,59174,-1,3,346
968036,wKgcDl4jDQyf7gkjFNjyAg==,64798,1,4,2929
968050,wKgcDl4jljaf7gkjJOT+Ag==,57709,-1,3,146
968051,wKgcDl4k2V6ARxqvBtTkAg==,48843,-1,5,195
968069,wKgcDl4mcmxUaSYhBCJzAg==,64354,1,5,1485
968076,wKgcDl4mo85KZCYfCiZqAg==,59022,-1,4,9961
968077,wKgcDl4n/c+3byOLDOHhAg==,62585,1,3,2653
968079,wKgcDl4n/c+3byOLDOHhAg==,62585,-1,3,2653
968097,wKgcDl4oIhGkAiOIDFK5Ag==,45963,-1,4,22
